code,sector,date,Ra
CIM.AX,Industrials,2019-11-29,0.019085157169655087
CIM.AX,Industrials,2019-12-31,-0.01486325846799219
CIM.AX,Industrials,2020-01-31,-0.11617375124241869
CIM.AX,Industrials,2020-02-28,-0.18607035895970092
CIM.AX,Industrials,2020-03-31,-0.024748322147650992
CIM.AX,Industrials,2020-04-17,0.02365587096774191
CWY.AX,Industrials,2019-04-30,-0.01315791236364161
CWY.AX,Industrials,2019-05-31,-0.008888900955543289
CWY.AX,Industrials,2019-06-28,0.044843110747690984
CWY.AX,Industrials,2019-07-31,0.038626660077263786
CWY.AX,Industrials,2019-08-30,-0.14462828171403241
CWY.AX,Industrials,2019-09-30,-0.04920146118020752
CWY.AX,Industrials,2019-10-31,-0.05384619761762999
CWY.AX,Industrials,2019-11-29,0.14905146236302813
CWY.AX,Industrials,2019-12-31,-0.05188697425112232
CWY.AX,Industrials,2020-01-31,0.014925747654944699
CWY.AX,Industrials,2020-02-28,0.11274475384431293
CWY.AX,Industrials,2020-03-31,-0.2467824947808026
CWY.AX,Industrials,2020-04-17,0.08554572271386429
CUV.AX,Health Care,2019-04-30,0.07415730225876316
CUV.AX,Health Care,2019-05-31,0.44309632026133516
CUV.AX,Health Care,2019-06-28,-0.02348511864753855
CUV.AX,Health Care,2019-07-31,-0.03473882357220748
CUV.AX,Health Care,2019-08-30,-0.16733304656537173
CUV.AX,Health Care,2019-09-30,-0.08668616252681616
CUV.AX,Health Care,2019-10-31,0.2372468729859567
CUV.AX,Health Care,2019-11-29,-0.08049735211051545
CUV.AX,Health Care,2019-12-31,0.012455551601423531
CUV.AX,Health Care,2020-01-31,-0.02636203773771395
CUV.AX,Health Care,2020-02-28,-0.35848377767206585
CUV.AX,Health Care,2020-03-31,0.07540804727068107
CUV.AX,Health Care,2020-04-17,0.16535839009113595
CCL.AX,Consumer Staples,2019-04-30,0.0011377273706365543
CCL.AX,Consumer Staples,2019-05-31,0.082954473349792
CCL.AX,Consumer Staples,2019-06-28,0.07240293741338233
CCL.AX,Consumer Staples,2019-07-31,0.03913887752728784
CCL.AX,Consumer Staples,2019-08-30,0.027282914002991765
CCL.AX,Consumer Staples,2019-09-30,-0.020239216696466222
CCL.AX,Consumer Staples,2019-10-31,-0.04694836670764957
CCL.AX,Consumer Staples,2019-11-29,0.1211823089144255
CCL.AX,Consumer Staples,2019-12-31,-0.028119462820789254
CCL.AX,Consumer Staples,2020-01-31,0.08318261828020468
CCL.AX,Consumer Staples,2020-02-28,-0.02093628485113197
CCL.AX,Consumer Staples,2020-03-31,-0.23063533507397738
CCL.AX,Consumer Staples,2020-04-17,-0.0237556561085972
COH.AX,Health Care,2019-04-30,0.06437495049501218
COH.AX,Health Care,2019-05-31,0.06832861717014027
COH.AX,Health Care,2019-06-28,0.03352823148886941
COH.AX,Health Care,2019-07-31,0.06531615003976587
COH.AX,Health Care,2019-08-30,-0.010664865164185189
COH.AX,Health Care,2019-09-30,-0.03711215145735025
COH.AX,Health Care,2019-10-31,0.016286320088910067
COH.AX,Health Care,2019-11-29,0.10612658548255749
COH.AX,Health Care,2019-12-31,-0.03957438981483841
COH.AX,Health Care,2020-01-31,0.07270954525190731
COH.AX,Health Care,2020-02-28,-0.1388809038238702
COH.AX,Health Care,2020-03-31,-0.08786301161050403
COH.AX,Health Care,2020-04-17,0.0356895284452845
CDA.AX,Information Technology,2019-04-30,0.015624950438519969
CDA.AX,Information Technology,2019-05-31,0.0061538269345484675
CDA.AX,Information Technology,2019-06-28,0.061162200064936334
CDA.AX,Information Technology,2019-07-31,0.16426518616239405
CDA.AX,Information Technology,2019-08-30,0.1795684209494901
CDA.AX,Information Technology,2019-09-30,0.16877648993821648
CDA.AX,Information Technology,2019-10-31,0.11913351808590633
CDA.AX,Information Technology,2019-11-29,0.06129034621844909
CDA.AX,Information Technology,2019-12-31,0.13221867499466433
CDA.AX,Information Technology,2020-01-31,0.025503504317958114
CDA.AX,Information Technology,2020-02-28,-0.049868930806539646
CDA.AX,Information Technology,2020-03-31,-0.24756606397774694
CDA.AX,Information Technology,2020-04-17,0.12569316081330872
COL.AX,Consumer Staples,2019-04-30,0.01285140575524224
COL.AX,Consumer Staples,2019-05-31,-0.012688342714654577
COL.AX,Consumer Staples,2019-06-28,0.07228921935192933
COL.AX,Consumer Staples,2019-07-31,0.0636703992848171
COL.AX,Consumer Staples,2019-08-30,-0.017015595280291063
COL.AX,Consumer Staples,2019-09-30,0.11271671209177025
COL.AX,Consumer Staples,2019-10-31,-0.026623298724961608
COL.AX,Consumer Staples,2019-11-29,0.08472317128385298
COL.AX,Consumer Staples,2019-12-31,-0.08733092879293869
COL.AX,Consumer Staples,2020-01-31,0.1152290353321308
COL.AX,Consumer Staples,2020-02-28,-0.12411375845313433
COL.AX,Consumer Staples,2020-03-31,0.06685432793807178
COL.AX,Consumer Staples,2020-04-17,0.0837730870712401
CKF.AX,Consumer Discretionary,2019-04-30,0.02900566317251485
CKF.AX,Consumer Discretionary,2019-05-31,0.06711401934425854
CKF.AX,Consumer Discretionary,2019-06-28,0.04402527857534877
CKF.AX,Consumer Discretionary,2019-07-31,0.059149717725720974
CKF.AX,Consumer Discretionary,2019-08-30,-0.005760353386664807
CKF.AX,Consumer Discretionary,2019-09-30,0.15990731814608217
CKF.AX,Consumer Discretionary,2019-10-31,0.022977042021292027
CKF.AX,Consumer Discretionary,2019-11-29,0.0058593197308691725
CKF.AX,Consumer Discretionary,2019-12-31,-0.12660408080764907
CKF.AX,Consumer Discretionary,2020-01-31,-0.04152637485970834
CKF.AX,Consumer Discretionary,2020-02-28,0.030444964871194635
CKF.AX,Consumer Discretionary,2020-03-31,-0.38409090909090915
CKF.AX,Consumer Discretionary,2020-04-17,0.3062730627306274
CBA.AX,Financials,2019-04-30,0.004312630063995515
CBA.AX,Financials,2019-05-31,0.05354286360662841
CBA.AX,Financials,2019-06-28,0.054387863870563935
CBA.AX,Financials,2019-07-31,-0.005798501109876231
CBA.AX,Financials,2019-08-30,-0.010730406746841004
CBA.AX,Financials,2019-09-30,0.022517453888077466
CBA.AX,Financials,2019-10-31,-0.02684648314433702
CBA.AX,Financials,2019-11-29,0.027459936769795856
CBA.AX,Financials,2019-12-31,-0.011383302432297793
CBA.AX,Financials,2020-01-31,0.06708387793086557
CBA.AX,Financials,2020-02-28,-0.01908098610453468
CBA.AX,Financials,2020-03-31,-0.24406944539092013
CBA.AX,Financials,2020-04-17,-0.012293739890003264
CPU.AX,Information Technology,2019-04-30,-0.0027963294391297744
CPU.AX,Information Technology,2019-05-31,-0.06449818024449028
CPU.AX,Information Technology,2019-06-28,-0.028177454630181065
CPU.AX,Information Technology,2019-07-31,-0.02282529604114414
CPU.AX,Information Technology,2019-08-30,-0.013754959141360046
CPU.AX,Information Technology,2019-09-30,0.050065013765683286
CPU.AX,Information Technology,2019-10-31,-0.019195045973432245
CPU.AX,Information Technology,2019-11-29,0.11931807568589425
CPU.AX,Information Technology,2019-12-31,-0.053581347331365436
CPU.AX,Information Technology,2020-01-31,0.07210956398644996
CPU.AX,Information Technology,2020-02-28,-0.13710067742666077
CPU.AX,Information Technology,2020-03-31,-0.36618798955613574
CPU.AX,Information Technology,2020-04-17,0.19155509783728109
COE.AX,Energy,2019-04-30,-0.00917431192660556
COE.AX,Energy,2019-05-31,-0.0092592592592593
COE.AX,Energy,2019-06-28,0.009345794392523477
COE.AX,Energy,2019-07-31,0.08333333333333326
COE.AX,Energy,2019-08-30,-0.017094017094017144
COE.AX,Energy,2019-09-30,0.008695652173912993
COE.AX,Energy,2019-10-31,-0.04310344827586188
COE.AX,Energy,2019-11-29,-0.03603603603603611
COE.AX,Energy,2019-12-31,0.1308411214953269
COE.AX,Energy,2020-01-31,-0.06611570247933896
COE.AX,Energy,2020-02-28,-0.1415929203539823
COE.AX,Energy,2020-03-31,-0.12371134020618557
COE.AX,Energy,2020-04-17,0.03529411764705892
CTD.AX,Consumer Discretionary,2019-04-30,-0.010029700015870224
CTD.AX,Consumer Discretionary,2019-05-31,-0.14484049324044435
CTD.AX,Consumer Discretionary,2019-06-28,-0.012724944714827657
CTD.AX,Consumer Discretionary,2019-07-31,0.026222240590039192
CTD.AX,Consumer Discretionary,2019-08-30,-0.24772622447288184
CTD.AX,Consumer Discretionary,2019-09-30,0.10041841028934173
CTD.AX,Consumer Discretionary,2019-10-31,-0.06620765186060273
CTD.AX,Consumer Discretionary,2019-11-29,0.17243339730066176
CTD.AX,Consumer Discretionary,2019-12-31,-0.008224474649198177
CTD.AX,Consumer Discretionary,2020-01-31,-0.13121957005764473
CTD.AX,Consumer Discretionary,2020-02-28,-0.21729365326613148
CTD.AX,Consumer Discretionary,2020-03-31,-0.365148702267846
CTD.AX,Consumer Discretionary,2020-04-17,0.08830275229357798
CGC.AX,Consumer Staples,2019-04-30,0.06981084679239902
CGC.AX,Consumer Staples,2019-05-31,-0.30335129271994954
CGC.AX,Consumer Staples,2019-06-28,0.022783317905870515
CGC.AX,Consumer Staples,2019-07-31,-0.01732637722955499
CGC.AX,Consumer Staples,2019-08-30,-0.20654745050807521
CGC.AX,Consumer Staples,2019-09-30,0.20229632708822054
CGC.AX,Consumer Staples,2019-10-31,-0.18029951465039984
CGC.AX,Consumer Staples,2019-11-29,-0.08771937261701257
CGC.AX,Consumer Staples,2019-12-31,-0.049999767660871663
CGC.AX,Consumer Staples,2020-01-31,0.11740867749747186
CGC.AX,Consumer Staples,2020-02-28,0.07246390557064752
CGC.AX,Consumer Staples,2020-03-31,-0.06462585034013602
CGC.AX,Consumer Staples,2020-04-17,0.07636363636363641
CCP.AX,Financials,2019-04-30,0.008030370471828308
CCP.AX,Financials,2019-05-31,0.04402510103571533
CCP.AX,Financials,2019-06-28,0.06506034834208907
CCP.AX,Financials,2019-07-31,-0.051659120104442735
CCP.AX,Financials,2019-08-30,0.16044854235589034
CCP.AX,Financials,2019-09-30,0.046527786090881484
CCP.AX,Financials,2019-10-31,0.04114135093996052
CCP.AX,Financials,2019-11-29,0.05385597218760463
CCP.AX,Financials,2019-12-31,-0.06743266641874479
CCP.AX,Financials,2020-01-31,0.14915679527950254
CCP.AX,Financials,2020-02-28,-0.06884871213128974
CCP.AX,Financials,2020-03-31,-0.5805759675421559
CCP.AX,Financials,2020-04-17,0.1848063550036525
CMW.AX,Real Estate,2019-04-30,0.0089682910284420991
CMW.AX,Real Estate,2019-05-31,0.02666667936372491
CMW.AX,Real Estate,2019-06-28,0.014653353306465444
CMW.AX,Real Estate,2019-07-31,0.021645231384945784
CMW.AX,Real Estate,2019-08-30,0.04237328324941769
CMW.AX,Real Estate,2019-09-30,0.0479927413006771
CMW.AX,Real Estate,2019-10-31,0.04330649970184863
CMW.AX,Real Estate,2019-11-29,-0.07547143147628965
CMW.AX,Real Estate,2019-12-31,-0.02559109780340807
CMW.AX,Real Estate,2020-01-31,0.042553080235406604
CMW.AX,Real Estate,2020-02-28,-0.06938791546189926
CMW.AX,Real Estate,2020-03-31,-0.2814033474028569
CMW.AX,Real Estate,2020-04-17,0.018749999999999822
CWN.AX,Consumer Discretionary,2019-04-30,-0.011160620486796224
CWN.AX,Consumer Discretionary,2019-05-31,-0.057185961586997514
CWN.AX,Consumer Discretionary,2019-06-28,-0.006384680475786886
CWN.AX,Consumer Discretionary,2019-07-31,-0.04738956427097707
CWN.AX,Consumer Discretionary,2019-08-30,0.012647630291581002
CWN.AX,Consumer Discretionary,2019-09-30,0.028351273133115695
CWN.AX,Consumer Discretionary,2019-10-31,0.03402490212059206
CWN.AX,Consumer Discretionary,2019-11-29,0.03611555528824506
CWN.AX,Consumer Discretionary,2019-12-31,-0.06971337338565065
CWN.AX,Consumer Discretionary,2020-01-31,-0.025811880675010945
CWN.AX,Consumer Discretionary,2020-02-28,-0.13162392426325298
CWN.AX,Consumer Discretionary,2020-03-31,-0.2148760330578513
CWN.AX,Consumer Discretionary,2020-04-17,0.0736842105263158
CSL.AX,Health Care,2019-04-30,0.04307412599962723
CSL.AX,Health Care,2019-05-31,0.03484917146447786
CSL.AX,Health Care,2019-06-28,0.04627960805904463
CSL.AX,Health Care,2019-07-31,0.06800001886429241
CSL.AX,Health Care,2019-08-30,0.048993938191418396
CSL.AX,Health Care,2019-09-30,-0.023881637862265825
CSL.AX,Health Care,2019-10-31,0.09559676775531134
CSL.AX,Health Care,2019-11-29,0.10721406879649731
CSL.AX,Health Care,2019-12-31,-0.027233029246819918
CSL.AX,Health Care,2020-01-31,0.13159992362674755
CSL.AX,Health Care,2020-02-28,-0.008364020078357015
CSL.AX,Health Care,2020-03-31,-0.03664846434007496
CSL.AX,Health Care,2020-04-17,0.10698402571419763
CSR.AX,Materials,2019-04-30,-0.011110969596728415
CSR.AX,Materials,2019-05-31,0.15805039883687333
CSR.AX,Materials,2019-06-28,-0.02005000684990721
CSR.AX,Materials,2019-07-31,0.03069048101141747
CSR.AX,Materials,2019-08-30,-0.03225815331638271
CSR.AX,Materials,2019-09-30,0.09487178625189063
CSR.AX,Materials,2019-10-31,-0.030444815524257818
CSR.AX,Materials,2019-11-29,0.15956433511409274
CSR.AX,Materials,2019-12-31,-0.044117647058823484
CSR.AX,Materials,2020-01-31,0.06813186813186833
CSR.AX,Materials,2020-02-28,-0.13786008230452673
CSR.AX,Materials,2020-03-31,-0.24343675417661104
CSR.AX,Materials,2020-04-17,0.034700315457413256
DCN.AX,Materials,2019-04-30,-0.04368718567853458
DCN.AX,Materials,2019-05-31,-0.19543170550218636
DCN.AX,Materials,2019-06-28,-0.6656101920359132
DCN.AX,Materials,2019-07-31,0.5754373970601943
DCN.AX,Materials,2019-08-30,0.3353321761085688
DCN.AX,Materials,2019-09-30,0.23768021744268508
DCN.AX,Materials,2019-10-31,0.05796911178478514
DCN.AX,Materials,2019-11-29,-0.05479282064009572
DCN.AX,Materials,2019-12-31,0.15217339412312314
DCN.AX,Materials,2020-01-31,-0.11949946134084699
DCN.AX,Materials,2020-02-28,0
DCN.AX,Materials,2020-03-31,0
DCN.AX,Materials,2020-04-17,-0.5588235294117647
DTL.AX,Information Technology,2019-04-30,0.008498727255141114
DTL.AX,Information Technology,2019-05-31,0.050561475778937215
DTL.AX,Information Technology,2019-06-28,0.13369008069400423
DTL.AX,Information Technology,2019-07-31,0.198113110269722
DTL.AX,Information Technology,2019-08-30,-0.03149605008417855
DTL.AX,Information Technology,2019-09-30,0.23698798239675023
DTL.AX,Information Technology,2019-10-31,0.15824920892841865
DTL.AX,Information Technology,2019-11-29,0.08139517025552201
DTL.AX,Information Technology,2019-12-31,-0.002688010522624351
DTL.AX,Information Technology,2020-01-31,0.22911040140738237
DTL.AX,Information Technology,2020-02-28,-0.09649121634357671
DTL.AX,Information Technology,2020-03-31,-0.15169557313321236
DTL.AX,Information Technology,2020-04-17,0.13372093023255816
DXS.AX,Real Estate,2019-04-30,-0.01652244177709339
DXS.AX,Real Estate,2019-05-31,0.030399895834486657
DXS.AX,Real Estate,2019-06-28,0.025139280683562415
DXS.AX,Real Estate,2019-07-31,0.01078582434514641
DXS.AX,Real Estate,2019-08-30,-0.01676829268292679
DXS.AX,Real Estate,2019-09-30,-0.07519379844961249
DXS.AX,Real Estate,2019-10-31,0.0033529776209475504
DXS.AX,Real Estate,2019-11-29,0.02172079630270951
DXS.AX,Real Estate,2019-12-31,-0.021315579384522998
DXS.AX,Real Estate,2020-01-31,0.08717948717948731
DXS.AX,Real Estate,2020-02-28,-0.04402515723270439
DXS.AX,Real Estate,2020-03-31,-0.25246710526315796
DXS.AX,Real Estate,2020-04-17,0.05940594059405946
DHG.AX,Communication Services,2019-04-30,-0.09090905973797636
DHG.AX,Communication Services,2019-05-31,0.21851861770038417
DHG.AX,Communication Services,2019-06-28,-0.033434715372967494
DHG.AX,Communication Services,2019-07-31,-0.05345911043348528
DHG.AX,Communication Services,2019-08-30,0.06623875236320487
DHG.AX,Communication Services,2019-09-30,0.0694005678536933
DHG.AX,Communication Services,2019-10-31,-0.06784664443081534
DHG.AX,Communication Services,2019-11-29,0.10443045428820086
DHG.AX,Communication Services,2019-12-31,0.06017206346461457
DHG.AX,Communication Services,2020-01-31,0.02432426260579934
DHG.AX,Communication Services,2020-02-28,-0.15337478346697542
DHG.AX,Communication Services,2020-03-31,-0.3667711598746082
DHG.AX,Communication Services,2020-04-17,0.14851485148514842
DMP.AX,Consumer Discretionary,2019-04-30,-0.030221096754965093
DMP.AX,Consumer Discretionary,2019-05-31,-0.09046507029034478
DMP.AX,Consumer Discretionary,2019-06-28,-0.03758628670665243
DMP.AX,Consumer Discretionary,2019-07-31,0.02470772424505796
DMP.AX,Consumer Discretionary,2019-08-30,0.1227600210289197
DMP.AX,Consumer Discretionary,2019-09-30,0.08604158176748533
DMP.AX,Consumer Discretionary,2019-10-31,0.09817001935093117
DMP.AX,Consumer Discretionary,2019-11-29,0.03548326391738632
DMP.AX,Consumer Discretionary,2019-12-31,-0.008708790563595414
DMP.AX,Consumer Discretionary,2020-01-31,0.04831932322849486
DMP.AX,Consumer Discretionary,2020-02-28,0.023698509122602962
DMP.AX,Consumer Discretionary,2020-03-31,-0.0806046030728822
DMP.AX,Consumer Discretionary,2020-04-17,0.017612564290119925
DOW.AX,Industrials,2019-04-30,-0.015267266548300684
DOW.AX,Industrials,2019-05-31,-0.07881133093916992
DOW.AX,Industrials,2019-06-28,-0.02945297345651543
DOW.AX,Industrials,2019-07-31,0.043352558989655066
DOW.AX,Industrials,2019-08-30,0.06786703521241888
DOW.AX,Industrials,2019-09-30,0.030432684292270418
DOW.AX,Industrials,2019-10-31,0.03205123838141288
DOW.AX,Industrials,2019-11-29,0.03975144446153922
DOW.AX,Industrials,2019-12-31,-0.023894784713383577
DOW.AX,Industrials,2020-01-31,-0.09302327035773261
DOW.AX,Industrials,2020-02-28,-0.2139422917802083
DOW.AX,Industrials,2020-03-31,-0.4771929824561404
DOW.AX,Industrials,2020-04-17,0.27516778523489926
ECX.AX,Financials,2019-04-30,0.04102564102564088
ECX.AX,Financials,2019-05-31,0.10344827586206917
ECX.AX,Financials,2019-06-28,0.16964285714285698
ECX.AX,Financials,2019-07-31,0.10687022900763354
ECX.AX,Financials,2019-08-30,0.10689655172413803
ECX.AX,Financials,2019-09-30,0.11214953271028039
ECX.AX,Financials,2019-10-31,-0.12044817927170859
ECX.AX,Financials,2019-11-29,0.019108280254777066
ECX.AX,Financials,2019-12-31,-0.09375000000000011
ECX.AX,Financials,2020-01-31,0.10344827586206895
ECX.AX,Financials,2020-02-28,-0.09375000000000011
ECX.AX,Financials,2020-03-31,-0.5310344827586206
ECX.AX,Financials,2020-04-17,0.11764705882352944
ELD.AX,Consumer Staples,2019-04-30,-0.04278883133331224
ELD.AX,Consumer Staples,2019-05-31,-0.048077254473240516
ELD.AX,Consumer Staples,2019-06-28,0.09523725905428027
ELD.AX,Consumer Staples,2019-07-31,0.20156051628672755
ELD.AX,Consumer Staples,2019-08-30,-0.07055629685673015
ELD.AX,Consumer Staples,2019-09-30,-0.07737215409368414
ELD.AX,Consumer Staples,2019-10-31,-0.06487355503905401
ELD.AX,Consumer Staples,2019-11-29,0.10645864786636183
ELD.AX,Consumer Staples,2019-12-31,0.0031007751937983663
ELD.AX,Consumer Staples,2020-01-31,0.14683153013910366
ELD.AX,Consumer Staples,2020-02-28,0.043126684636118684
ELD.AX,Consumer Staples,2020-03-31,-0.02842377260981921
ELD.AX,Consumer Staples,2020-04-17,0.17021276595744705
EHL.AX,Industrials,2019-04-30,0.0666621825086795
EHL.AX,Industrials,2019-05-31,-0.13220991768409518
EHL.AX,Industrials,2019-06-28,0.1468130418499618
EHL.AX,Industrials,2019-07-31,0.10628466705009587
EHL.AX,Industrials,2019-08-30,-0.17467352801226588
EHL.AX,Industrials,2019-09-30,0.013228275839979542
EHL.AX,Industrials,2019-10-31,-0.06788581905544666
EHL.AX,Industrials,2019-11-29,0.1260520351121135
EHL.AX,Industrials,2019-12-31,0.07960044172271874
EHL.AX,Industrials,2020-01-31,0.0647300049284445
EHL.AX,Industrials,2020-02-28,-0.17030567685589526
EHL.AX,Industrials,2020-03-31,-0.5552631578947369
EHL.AX,Industrials,2020-04-17,0.3076923076923077
EML.AX,Information Technology,2019-04-30,-0.010097808136532604
EML.AX,Information Technology,2019-05-31,0.3367353263227486
EML.AX,Information Technology,2019-06-28,0.1297680133535284
EML.AX,Information Technology,2019-07-31,0.09459528784888827
EML.AX,Information Technology,2019-08-30,0.18827253071375893
EML.AX,Information Technology,2019-09-30,0.11428601479323386
EML.AX,Information Technology,2019-10-31,-0.0675998706854849
EML.AX,Information Technology,2019-11-29,0.1970864989901957
EML.AX,Information Technology,2019-12-31,-0.04016913319238913
EML.AX,Information Technology,2020-01-31,0.15859030837004395
EML.AX,Information Technology,2020-02-28,-0.311787072243346
EML.AX,Information Technology,2020-03-31,-0.3646408839779006
EML.AX,Information Technology,2020-04-17,0.16086956521739126
EHE.AX,Health Care,2019-04-30,0.017605737426748203
EHE.AX,Health Care,2019-05-31,-0.06574403203900903
EHE.AX,Health Care,2019-06-28,-0.022221882629808953
EHE.AX,Health Care,2019-07-31,0.022726917523554713
EHE.AX,Health Care,2019-08-30,-0.0037036471049681774
EHE.AX,Health Care,2019-09-30,-0.019688692049600665
EHE.AX,Health Care,2019-10-31,0.09765639104440971
EHE.AX,Health Care,2019-11-29,-0.042704609425284756
EHE.AX,Health Care,2019-12-31,-0.09293692361849804
EHE.AX,Health Care,2020-01-31,0.012295183747964344
EHE.AX,Health Care,2020-02-28,-0.20164228834268838
EHE.AX,Health Care,2020-03-31,-0.30208333333333326
EHE.AX,Health Care,2020-04-17,0.16044776119402981
A2M.AX,Consumer Staples,2019-04-30,0.05765407554671964
A2M.AX,Consumer Staples,2019-05-31,-0.08020050125313294
A2M.AX,Consumer Staples,2019-06-28,-0.05653950953678477
A2M.AX,Consumer Staples,2019-07-31,0.23610115523465702
A2M.AX,Consumer Staples,2019-08-30,-0.20852808361401365
A2M.AX,Consumer Staples,2019-09-30,-0.10258302583025836
A2M.AX,Consumer Staples,2019-10-31,-0.009868421052631637
A2M.AX,Consumer Staples,2019-11-29,0.2267441860465116
A2M.AX,Consumer Staples,2019-12-31,-0.03182125930941093
A2M.AX,Consumer Staples,2020-01-31,0.014685314685314532
A2M.AX,Consumer Staples,2020-02-28,0.06271536871123362
A2M.AX,Consumer Staples,2020-03-31,0.07652399481193273
A2M.AX,Consumer Staples,2020-04-17,0.14457831325301185
EVN.AX,Materials,2019-04-30,-0.003125002008562583
EVN.AX,Materials,2019-05-31,0.2131662816405402
EVN.AX,Materials,2019-06-28,0.1266150543714819
EVN.AX,Materials,2019-07-31,0.15137598233066707
EVN.AX,Materials,2019-08-30,0.04469086510244402
EVN.AX,Materials,2019-09-30,-0.12548256226320442
EVN.AX,Materials,2019-10-31,-0.08830030786893273
EVN.AX,Materials,2019-11-29,-0.053268675210248695
EVN.AX,Materials,2019-12-31,-0.028133072057273667
EVN.AX,Materials,2020-01-31,-0.023684182388760244
EVN.AX,Materials,2020-02-28,0.10611685357942435
EVN.AX,Materials,2020-03-31,-0.054455445544554504
EVN.AX,Materials,2020-04-17,0.24083769633507868
FAR.AX,Energy,2019-04-30,-0.01754385964912286
FAR.AX,Energy,2019-05-31,0.017857142857142794
FAR.AX,Energy,2019-06-28,0.21052631578947367
FAR.AX,Energy,2019-07-31,-0.10144927536231896
FAR.AX,Energy,2019-08-30,0.016129032258064502
FAR.AX,Energy,2019-09-30,-0.12698412698412698
FAR.AX,Energy,2019-10-31,-0.054545454545454564
FAR.AX,Energy,2019-11-29,-0.09615384615384615
FAR.AX,Energy,2019-12-31,-0.06382978723404265
FAR.AX,Energy,2020-01-31,-0.06818181818181812
FAR.AX,Energy,2020-02-28,-0.46341463414634154
FAR.AX,Energy,2020-03-31,-0.5454545454545454
FAR.AX,Energy,2020-04-17,0.5
FBU.AX,Materials,2019-04-30,0.00614749266365755
FBU.AX,Materials,2019-05-31,0.004073359604657156
FBU.AX,Materials,2019-06-28,-0.05476673254249498
FBU.AX,Materials,2019-07-31,0.015021492285477
FBU.AX,Materials,2019-08-30,-0.09464408589407003
FBU.AX,Materials,2019-09-30,0.14182695448502236
FBU.AX,Materials,2019-10-31,-0.1052631124414578
FBU.AX,Materials,2019-11-29,0.15999985521794513
FBU.AX,Materials,2019-12-31,-0.006085007462725334
FBU.AX,Materials,2020-01-31,0.09183664286089499
FBU.AX,Materials,2020-02-28,-0.06355144164028048
FBU.AX,Materials,2020-03-31,-0.33677677195744815
FBU.AX,Materials,2020-04-17,0.14814814814814814
FLT.AX,Consumer Discretionary,2019-04-30,-0.13003991863748776
FLT.AX,Consumer Discretionary,2019-05-31,0.13515559251580367
FLT.AX,Consumer Discretionary,2019-06-28,-0.04679977731089202
FLT.AX,Consumer Discretionary,2019-07-31,0.10926605524810196
FLT.AX,Consumer Discretionary,2019-08-30,0.009113024733468755
FLT.AX,Consumer Discretionary,2019-09-30,0.046714498249057046
FLT.AX,Consumer Discretionary,2019-10-31,-0.1052522877431813
FLT.AX,Consumer Discretionary,2019-11-29,0.03381110891651962
FLT.AX,Consumer Discretionary,2019-12-31,6.812471860682123e-4
FLT.AX,Consumer Discretionary,2020-01-31,-0.10780915659617907
FLT.AX,Consumer Discretionary,2020-02-28,-0.17018539218702278
FLT.AX,Consumer Discretionary,2020-03-31,-0.6819370764544694
FLT.AX,Consumer Discretionary,2020-04-17,0.17924660490194433
FMG.AX,Materials,2019-04-30,-0.07622728548887447
FMG.AX,Materials,2019-05-31,0.2062936502101893
FMG.AX,Materials,2019-06-28,0.12049701347578679
FMG.AX,Materials,2019-07-31,-0.07649680013805171
FMG.AX,Materials,2019-08-30,-0.03961578318823222
FMG.AX,Materials,2019-09-30,0.13402056970383347
FMG.AX,Materials,2019-10-31,0.012499956984003413
FMG.AX,Materials,2019-11-29,0.09203135533988327
FMG.AX,Materials,2019-12-31,0.09866393045742372
FMG.AX,Materials,2020-01-31,0.0654818435478648
FMG.AX,Materials,2020-02-28,-0.11501315610807095
FMG.AX,Materials,2020-03-31,0.07296137339055786
FMG.AX,Materials,2020-04-17,0.1279999999999999
FNP.AX,Consumer Staples,2019-04-30,-0.01333337440669069
FNP.AX,Consumer Staples,2019-05-31,0.015444203043062377
FNP.AX,Consumer Staples,2019-06-28,-0.03422060538604754
FNP.AX,Consumer Staples,2019-07-31,-0.061023635364423456
FNP.AX,Consumer Staples,2019-08-30,0.05870017543662609
FNP.AX,Consumer Staples,2019-09-30,0.03960393859683187
FNP.AX,Consumer Staples,2019-10-31,0.02095241799174774
FNP.AX,Consumer Staples,2019-11-29,-0.00516181591371323
FNP.AX,Consumer Staples,2019-12-31,-0.03773600284944523
FNP.AX,Consumer Staples,2020-01-31,-0.05294109535610303
FNP.AX,Consumer Staples,2020-02-28,-0.1511388339237535
FNP.AX,Consumer Staples,2020-03-31,0.07572227154317623
FNP.AX,Consumer Staples,2020-04-17,0.10706150341685672
FPH.AX,Health Care,2019-04-30,0.015593224909208558
FPH.AX,Health Care,2019-05-31,-0.03404537423564524
FPH.AX,Health Care,2019-06-28,0.03403143820879251
FPH.AX,Health Care,2019-07-31,0.06338506372302843
FPH.AX,Health Care,2019-08-30,-0.012682370088015205
FPH.AX,Health Care,2019-09-30,0.03082846211949719
FPH.AX,Health Care,2019-10-31,0.10778832778696068
FPH.AX,Health Care,2019-11-29,0.17716529398613035
FPH.AX,Health Care,2019-12-31,0.013789263673807062
FPH.AX,Health Care,2020-01-31,0.05829383886255912
FPH.AX,Health Care,2020-02-28,0.10120913569189449
FPH.AX,Health Care,2020-03-31,0.1728344855632371
FPH.AX,Health Care,2020-04-17,-0.0194174410540916
FXL.AX,Financials,2019-04-30,-0.04123700957223486
